#! FIELDS dT.z tiltAvg file.free
#! SET sample_size 216008
#! SET effective_sample_size 1991.6229905541143
#! SET min_dT.z -4.718622
#! SET max_dT.z 4.718624
#! SET nbins_dT.z 51
#! SET periodic_dT.z false
#! SET min_tiltAvg 0.264472
#! SET max_tiltAvg 179.742802
#! SET nbins_tiltAvg 51
#! SET periodic_tiltAvg false
   -4.718622     0.264472     46.647927
   -4.718622     3.854039     42.587553
   -4.718622     7.443605     39.323785
   -4.718622    11.033172     36.786135
   -4.718622    14.622738     34.885596
   -4.718622    18.212305     33.516230
   -4.718622    21.801872     32.562092
   -4.718622    25.391438     31.897057
   -4.718622    28.981005     31.396753
   -4.718622    32.570571     31.023280
   -4.718622    36.160138     30.883464
   -4.718622    39.749705     31.101995
   -4.718622    43.339271     31.639484
   -4.718622    46.928838     32.247072
   -4.718622    50.518404     32.469702
   -4.718622    54.107971     31.928318
   -4.718622    57.697538     31.035179
   -4.718622    61.287104     30.340650
   -4.718622    64.876671     29.901300
   -4.718622    68.466237     29.527879
   -4.718622    72.055804     29.206786
   -4.718622    75.645371     29.114363
   -4.718622    79.234937     29.309779
   -4.718622    82.824504     29.666365
   -4.718622    86.414070     29.973597
   -4.718622    90.003637     30.113607
   -4.718622    93.593204     30.165657
   -4.718622    97.182770     30.222300
   -4.718622   100.772337     30.224364
   -4.718622   104.361903     30.100330
   -4.718622   107.951470     29.876077
   -4.718622   111.541037     29.604366
   -4.718622   115.130603     29.433337
   -4.718622   118.720170     29.525286
   -4.718622   122.309736     29.856338
   -4.718622   125.899303     30.276370
   -4.718622   129.488870     30.674390
   -4.718622   133.078436     30.967777
   -4.718622   136.668003     31.081165
   -4.718622   140.257569     31.010624
   -4.718622   143.847136     30.806189
   -4.718622   147.436703     30.569683
   -4.718622   151.026269     30.444587
   -4.718622   154.615836     30.548368
   -4.718622   158.205402     30.965960
   -4.718622   161.794969     31.776621
   -4.718622   165.384536     33.065157
   -4.718622   168.974102     34.940209
   -4.718622   172.563669     37.525988
   -4.718622   176.153235     40.914098
   -4.718622   179.742802     45.125348

   -4.529877     0.264472     45.808819
   -4.529877     3.854039     41.457961
   -4.529877     7.443605     37.916825
   -4.529877    11.033172     35.211934
   -4.529877    14.622738     33.306546
   -4.529877    18.212305     32.084567
   -4.529877    21.801872     31.352200
   -4.529877    25.391438     30.886375
   -4.529877    28.981005     30.533580
   -4.529877    32.570571     30.265172
   -4.529877    36.160138     30.115614
   -4.529877    39.749705     30.057508
   -4.529877    43.339271     29.923928
   -4.529877    46.928838     29.573342
   -4.529877    50.518404     29.124759
   -4.529877    54.107971     28.730481
   -4.529877    57.697538     28.331414
   -4.529877    61.287104     27.823562
   -4.529877    64.876671     27.268588
   -4.529877    68.466237     26.823066
   -4.529877    72.055804     26.587908
   -4.529877    75.645371     26.538991
   -4.529877    79.234937     26.572488
   -4.529877    82.824504     26.586745
   -4.529877    86.414070     26.521662
   -4.529877    90.003637     26.426744
   -4.529877    93.593204     26.432608
   -4.529877    97.182770     26.585458
   -4.529877   100.772337     26.757966
   -4.529877   104.361903     26.772943
   -4.529877   107.951470     26.668252
   -4.529877   111.541037     26.653372
   -4.529877   115.130603     26.850949
   -4.529877   118.720170     27.224237
   -4.529877   122.309736     27.639016
   -4.529877   125.899303     27.982032
   -4.529877   129.488870     28.186149
   -4.529877   133.078436     28.178521
   -4.529877   136.668003     27.986601
   -4.529877   140.257569     27.757304
   -4.529877   143.847136     27.631576
   -4.529877   147.436703     27.734855
   -4.529877   151.026269     28.163242
   -4.529877   154.615836     28.919413
   -4.529877   158.205402     29.923078
   -4.529877   161.794969     31.130550
   -4.529877   165.384536     32.632738
   -4.529877   168.974102     34.604966
   -4.529877   172.563669     37.208658
   -4.529877   176.153235     40.561038
   -4.529877   179.742802     44.749752

   -4.341132     0.264472     47.090406
   -4.341132     3.854039     42.776273
   -4.341132     7.443605     39.247390
   -4.341132    11.033172     36.486288
   -4.341132    14.622738     34.489204
   -4.341132    18.212305     33.215199
   -4.341132    21.801872     32.517488
   -4.341132    25.391438     32.102364
   -4.341132    28.981005     31.604295
   -4.341132    32.570571     30.855291
   -4.341132    36.160138     30.052999
   -4.341132    39.749705     29.446371
   -4.341132    43.339271     29.049284
   -4.341132    46.928838     28.687031
   -4.341132    50.518404     28.225203
   -4.341132    54.107971     27.746055
   -4.341132    57.697538     27.379102
   -4.341132    61.287104     27.113670
   -4.341132    64.876671     26.879283
   -4.341132    68.466237     26.688743
   -4.341132    72.055804     26.577161
   -4.341132    75.645371     26.432654
   -4.341132    79.234937     26.089726
   -4.341132    82.824504     25.607310
   -4.341132    86.414070     25.153759
   -4.341132    90.003637     24.813408
   -4.341132    93.593204     24.668057
   -4.341132    97.182770     24.825421
   -4.341132   100.772337     25.307484
   -4.341132   104.361903     25.955358
   -4.341132   107.951470     26.490383
   -4.341132   111.541037     26.799563
   -4.341132   115.130603     27.031328
   -4.341132   118.720170     27.261559
   -4.341132   122.309736     27.351093
   -4.341132   125.899303     27.253767
   -4.341132   129.488870     27.106940
   -4.341132   133.078436     26.943992
   -4.341132   136.668003     26.702674
   -4.341132   140.257569     26.426686
   -4.341132   143.847136     26.244043
   -4.341132   147.436703     26.264823
   -4.341132   151.026269     26.583450
   -4.341132   154.615836     27.268587
   -4.341132   158.205402     28.319161
   -4.341132   161.794969     29.704902
   -4.341132   165.384536     31.446257
   -4.341132   168.974102     33.601379
   -4.341132   172.563669     36.239650
   -4.341132   176.153235     39.472334
   -4.341132   179.742802     43.451285

