#! FIELDS dT.z file.free
#! SET sample_size 216008
#! SET effective_sample_size 837.8717474048019
#! SET min_dT.z -4.718622
#! SET max_dT.z 4.718624
#! SET nbins_dT.z 101
#! SET periodic_dT.z false
   -4.718622     31.638043
   -4.624250     29.861348
   -4.529877     29.664728
   -4.435505     29.818872
   -4.341132     29.841688
   -4.246760     29.924143
   -4.152387     29.680613
   -4.058015     29.457374
   -3.963642     29.752385
   -3.869270     29.508805
   -3.774897     29.912761
   -3.680525     30.740779
   -3.586152     30.720446
   -3.491780     30.832753
   -3.397408     30.160544
   -3.303035     28.687045
   -3.208663     27.645226
   -3.114290     26.793938
   -3.019918     25.718174
   -2.925545     23.332395
   -2.831173     21.390582
   -2.736800     21.164157
   -2.642428     22.388969
   -2.548055     25.024489
   -2.453683     25.036037
   -2.359310     22.499030
   -2.264938     20.207838
   -2.170566     19.699478
   -2.076193     20.366039
   -1.981821     19.561273
   -1.887448     20.428155
   -1.793076     22.760024
   -1.698703     25.687673
   -1.604331     27.937324
   -1.509958     29.385264
   -1.415586     32.236787
   -1.321213     37.413800
   -1.226841     40.722872
   -1.132469     48.358582
   -1.038096     58.484631
   -0.943724     63.838647
   -0.849351     56.846941
   -0.754979     54.901363
   -0.660606     55.276589
   -0.566234     55.549595
   -0.471861     58.935000
   -0.377489     66.309912
   -0.283116     73.909775
   -0.188744     73.133044
   -0.094371     65.670038
    0.000001     61.800591
    0.094373     61.953653
    0.188746     67.859306
    0.283118     69.785694
    0.377491     54.546551
    0.471863     44.403609
    0.566236     37.037774
    0.660608     30.074635
    0.754981     25.422317
    0.849353     23.476906
    0.943726     23.324043
    1.038098     20.475023
    1.132471     18.796393
    1.226843     17.289246
    1.321215     12.543697
    1.415588      9.362269
    1.509960      7.194375
    1.604333      3.205003
    1.698705      0.000000
    1.793078      0.362852
    1.887450      4.326039
    1.981823      5.573844
    2.076195      7.126132
    2.170568      8.027811
    2.264940      4.634175
    2.359313      4.627983
    2.453685      9.237302
    2.548057     18.640313
    2.642430     23.028505
    2.736802     21.435682
    2.831175     22.108865
    2.925547     23.139919
    3.019920     22.823433
    3.114292     23.589856
    3.208665     24.806394
    3.303037     26.393877
    3.397410     26.501161
    3.491782     26.502245
    3.586154     26.695464
    3.680527     27.349437
    3.774899     27.705752
    3.869272     27.776133
    3.963644     28.050926
    4.058017     28.266959
    4.152389     28.455635
    4.246762     28.644289
    4.341134     29.073555
    4.435507     29.298752
    4.529879     29.550869
    4.624252     29.936048
    4.718624     31.597699
