#! FIELDS dT.z tiltAvg file.free
#! SET sample_size 3300000
#! SET effective_sample_size 1812.4968485137747
#! SET energy_unit kj/mol
#! SET min_dT.z -4.718622
#! SET max_dT.z 4.718624
#! SET nbins_dT.z 51
#! SET periodic_dT.z false
#! SET min_tiltAvg 0.264472
#! SET max_tiltAvg 179.742802
#! SET nbins_tiltAvg 51
#! SET periodic_tiltAvg false
   -4.718622     0.264472     54.425586
   -4.718622     3.854039     50.428193
   -4.718622     7.443605     47.175263
   -4.718622    11.033172     44.584126
   -4.718622    14.622738     42.555437
   -4.718622    18.212305     41.001372
   -4.718622    21.801872     39.871981
   -4.718622    25.391438     39.148550
   -4.718622    28.981005     38.790245
   -4.718622    32.570571     38.682220
   -4.718622    36.160138     38.670132
   -4.718622    39.749705     38.671811
   -4.718622    43.339271     38.690224
   -4.718622    46.928838     38.713022
   -4.718622    50.518404     38.683844
   -4.718622    54.107971     38.547972
   -4.718622    57.697538     38.302939
   -4.718622    61.287104     38.026682
   -4.718622    64.876671     37.817550
   -4.718622    68.466237     37.709706
   -4.718622    72.055804     37.690642
   -4.718622    75.645371     37.753237
   -4.718622    79.234937     37.879663
   -4.718622    82.824504     38.022859
   -4.718622    86.414070     38.119443
   -4.718622    90.003637     38.136362
   -4.718622    93.593204     38.114535
   -4.718622    97.182770     38.091773
   -4.718622   100.772337     38.037540
   -4.718622   104.361903     37.923663
   -4.718622   107.951470     37.779217
   -4.718622   111.541037     37.662714
   -4.718622   115.130603     37.630540
   -4.718622   118.720170     37.709588
   -4.718622   122.309736     37.882067
   -4.718622   125.899303     38.102689
   -4.718622   129.488870     38.320372
   -4.718622   133.078436     38.500439
   -4.718622   136.668003     38.643877
   -4.718622   140.257569     38.767593
   -4.718622   143.847136     38.889899
   -4.718622   147.436703     39.066534
   -4.718622   151.026269     39.380570
   -4.718622   154.615836     39.878419
   -4.718622   158.205402     40.578430
   -4.718622   161.794969     41.536913
   -4.718622   165.384536     42.860078
   -4.718622   168.974102     44.675676
   -4.718622   172.563669     47.112672
   -4.718622   176.153235     50.277355
   -4.718622   179.742802     54.233140

   -4.529877     0.264472     52.420132
   -4.529877     3.854039     48.460965
   -4.529877     7.443605     45.283494
   -4.529877    11.033172     42.791192
   -4.529877    14.622738     40.865506
   -4.529877    18.212305     39.404780
   -4.529877    21.801872     38.356427
   -4.529877    25.391438     37.694007
   -4.529877    28.981005     37.358098
   -4.529877    32.570571     37.235595
   -4.529877    36.160138     37.210682
   -4.529877    39.749705     37.207215
   -4.529877    43.339271     37.164261
   -4.529877    46.928838     37.046912
   -4.529877    50.518404     36.864094
   -4.529877    54.107971     36.607402
   -4.529877    57.697538     36.262261
   -4.529877    61.287104     35.891930
   -4.529877    64.876671     35.599685
   -4.529877    68.466237     35.428656
   -4.529877    72.055804     35.350045
   -4.529877    75.645371     35.324820
   -4.529877    79.234937     35.343725
   -4.529877    82.824504     35.395113
   -4.529877    86.414070     35.447723
   -4.529877    90.003637     35.498054
   -4.529877    93.593204     35.580981
   -4.529877    97.182770     35.709711
   -4.529877   100.772337     35.840944
   -4.529877   104.361903     35.922231
   -4.529877   107.951470     35.951080
   -4.529877   111.541037     35.963782
   -4.529877   115.130603     35.999634
   -4.529877   118.720170     36.065537
   -4.529877   122.309736     36.125452
   -4.529877   125.899303     36.162095
   -4.529877   129.488870     36.201624
   -4.529877   133.078436     36.263644
   -4.529877   136.668003     36.336625
   -4.529877   140.257569     36.399817
   -4.529877   143.847136     36.478722
   -4.529877   147.436703     36.643196
   -4.529877   151.026269     36.947326
   -4.529877   154.615836     37.429692
   -4.529877   158.205402     38.145258
   -4.529877   161.794969     39.162268
   -4.529877   165.384536     40.557179
   -4.529877   168.974102     42.427145
   -4.529877   172.563669     44.890662
   -4.529877   176.153235     48.066011
   -4.529877   179.742802     52.046253

   -4.341132     0.264472     52.682842
   -4.341132     3.854039     48.672671
   -4.341132     7.443605     45.399265
   -4.341132    11.033172     42.818519
   -4.341132    14.622738     40.871560
   -4.341132    18.212305     39.473398
   -4.341132    21.801872     38.518920
   -4.341132    25.391438     37.904652
   -4.341132    28.981005     37.538438
   -4.341132    32.570571     37.325727
   -4.341132    36.160138     37.177414
   -4.341132    39.749705     37.040864
   -4.341132    43.339271     36.895840
   -4.341132    46.928838     36.739047
   -4.341132    50.518404     36.582088
   -4.341132    54.107971     36.430717
   -4.341132    57.697538     36.274220
   -4.341132    61.287104     36.110985
   -4.341132    64.876671     35.967395
   -4.341132    68.466237     35.878204
   -4.341132    72.055804     35.841563
   -4.341132    75.645371     35.799974
   -4.341132    79.234937     35.700459
   -4.341132    82.824504     35.567831
   -4.341132    86.414070     35.461652
   -4.341132    90.003637     35.401347
   -4.341132    93.593204     35.389592
   -4.341132    97.182770     35.449252
   -4.341132   100.772337     35.582053
   -4.341132   104.361903     35.734084
   -4.341132   107.951470     35.846650
   -4.341132   111.541037     35.914450
   -4.341132   115.130603     35.975798
   -4.341132   118.720170     36.061526
   -4.341132   122.309736     36.159835
   -4.341132   125.899303     36.240908
   -4.341132   129.488870     36.294653
   -4.341132   133.078436     36.313649
   -4.341132   136.668003     36.283165
   -4.341132   140.257569     36.222145
   -4.341132   143.847136     36.191975
   -4.341132   147.436703     36.267155
   -4.341132   151.026269     36.516392
   -4.341132   154.615836     36.980404
   -4.341132   158.205402     37.682365
   -4.341132   161.794969     38.680663
   -4.341132   165.384536     40.085894
   -4.341132   168.974102     42.022253
   -4.341132   172.563669     44.590327
   -4.341132   176.153235     47.860127
   -4.341132   179.742802     51.882754

   -4.152387     0.264472     52.983643
   -4.152387     3.854039     48.976385
   -4.152387     7.443605     45.678077
   -4.152387    11.033172     43.065691
   -4.152387    14.622738     41.109074
   -4.152387    18.212305     39.736390
   -4.152387    21.801872     38.819307
   -4.152387    25.391438     38.202491
   -4.152387    28.981005     37.757405
   -4.152387    32.570571     37.394521
   -4.152387    36.160138     37.060891
   -4.152387    39.749705     36.751718
   -4.152387    43.339271     36.473753
   -4.152387    46.928838     36.214215
   -4.152387    50.518404     35.963763
   -4.152387    54.107971     35.731181
   -4.152387    57.697538     35.530507
   -4.152387    61.287104     35.379102
   -4.152387    64.876671     35.299824
   -4.152387    68.466237     35.302980
   -4.152387    72.055804     35.369834
   -4.152387    75.645371     35.451999
   -4.152387    79.234937     35.497160
   -4.152387    82.824504     35.492612
   -4.152387    86.414070     35.452390
   -4.152387    90.003637     35.391227
   -4.152387    93.593204     35.350274
   -4.152387    97.182770     35.374056
   -4.152387   100.772337     35.443333
   -4.152387   104.361903     35.498871
   -4.152387   107.951470     35.522549
   -4.152387   111.541037     35.544919
   -4.152387   115.130603     35.597574
   -4.152387   118.720170     35.677913
   -4.152387   122.309736     35.748379
   -4.152387   125.899303     35.785938
   -4.152387   129.488870     35.835557
   -4.152387   133.078436     35.968053
   -4.152387   136.668003     36.193953
   -4.152387   140.257569     36.463752
   -4.152387   143.847136     36.720247
   -4.152387   147.436703     36.922610
   -4.152387   151.026269     37.088481
   -4.152387   154.615836     37.345422
   -4.152387   158.205402     37.876777
   -4.152387   161.794969     38.821389
   -4.152387   165.384536     40.250051
   -4.152387   168.974102     42.202833
   -4.152387   172.563669     44.724896
   -4.152387   176.153235     47.875050
   -4.152387   179.742802     51.721398

   -3.963642     0.264472     53.102429
   -3.963642     3.854039     48.834416
   -3.963642     7.443605     45.329294
   -3.963642    11.033172     42.584243
   -3.963642    14.622738     40.554531
   -3.963642    18.212305     39.146690
   -3.963642    21.801872     38.228026
   -3.963642    25.391438     37.649500
   -3.963642    28.981005     37.264125
   -3.963642    32.570571     36.937463
   -3.963642    36.160138     36.596920
   -3.963642    39.749705     36.273152
   -3.963642    43.339271     36.024970
   -3.963642    46.928838     35.840779
   -3.963642    50.518404     35.654420
   -3.963642    54.107971     35.439253
   -3.963642    57.697538     35.231501
   -3.963642    61.287104     35.060276
   -3.963642    64.876671     34.908752
   -3.963642    68.466237     34.755867
   -3.963642    72.055804     34.617461
   -3.963642    75.645371     34.535360
   -3.963642    79.234937     34.558129
   -3.963642    82.824504     34.706102
   -3.963642    86.414070     34.924590
   -3.963642    90.003637     35.127703
   -3.963642    93.593204     35.290063
   -3.963642    97.182770     35.424497
   -3.963642   100.772337     35.525134
   -3.963642   104.361903     35.587887
   -3.963642   107.951470     35.641344
   -3.963642   111.541037     35.725765
   -3.963642   115.130603     35.845210
   -3.963642   118.720170     35.961423
   -3.963642   122.309736     36.049875
   -3.963642   125.899303     36.131785
   -3.963642   129.488870     36.241680
   -3.963642   133.078436     36.396576
   -3.963642   136.668003     36.585331
   -3.963642   140.257569     36.777677
   -3.963642   143.847136     36.959828
   -3.963642   147.436703     37.134801
   -3.963642   151.026269     37.294645
   -3.963642   154.615836     37.483596
   -3.963642   158.205402     37.862890
   -3.963642   161.794969     38.617824
   -3.963642   165.384536     39.870711
   -3.963642   168.974102     41.696433
   -3.963642   172.563669     44.153227
   -3.963642   176.153235     47.291271
   -3.963642   179.742802     51.161735

   -3.774897     0.264472     52.741822
   -3.774897     3.854039     48.600045
   -3.774897     7.443605     45.211106
   -3.774897    11.033172     42.533991
   -3.774897    14.622738     40.513856
   -3.774897    18.212305     39.074782
   -3.774897    21.801872     38.113577
   -3.774897    25.391438     37.498508
   -3.774897    28.981005     37.096353
   -3.774897    32.570571     36.814288
   -3.774897    36.160138     36.588024
   -3.774897    39.749705     36.353442
   -3.774897    43.339271     36.087800
   -3.774897    46.928838     35.827473
   -3.774897    50.518404     35.588222
   -3.774897    54.107971     35.327491
   -3.774897    57.697538     35.017397
   -3.774897    61.287104     34.694067
   -3.774897    64.876671     34.426877
   -3.774897    68.466237     34.279088
   -3.774897    72.055804     34.272367
   -3.774897    75.645371     34.373550
   -3.774897    79.234937     34.518560
   -3.774897    82.824504     34.659822
   -3.774897    86.414070     34.790796
   -3.774897    90.003637     34.916214
   -3.774897    93.593204     35.041872
   -3.774897    97.182770     35.201067
   -3.774897   100.772337     35.417834
   -3.774897   104.361903     35.647343
   -3.774897   107.951470     35.825976
   -3.774897   111.541037     35.948706
   -3.774897   115.130603     36.041393
   -3.774897   118.720170     36.129036
   -3.774897   122.309736     36.238052
   -3.774897   125.899303     36.370111
   -3.774897   129.488870     36.494706
   -3.774897   133.078436     36.582821
   -3.774897   136.668003     36.640545
   -3.774897   140.257569     36.708932
   -3.774897   143.847136     36.820827
   -3.774897   147.436703     36.974879
   -3.774897   151.026269     37.169728
   -3.774897   154.615836     37.450896
   -3.774897   158.205402     37.933539
   -3.774897   161.794969     38.782161
   -3.774897   165.384536     40.142661
   -3.774897   168.974102     42.102364
   -3.774897   172.563669     44.709351
   -3.774897   176.153235     48.002962
   -3.774897   179.742802     52.023163

   -3.586152     0.264472     52.134813
   -3.586152     3.854039     48.208537
   -3.586152     7.443605     44.985188
   -3.586152    11.033172     42.382713
   -3.586152    14.622738     40.336687
   -3.586152    18.212305     38.807427
   -3.586152    21.801872     37.759356
   -3.586152    25.391438     37.124219
   -3.586152    28.981005     36.776705
   -3.586152    32.570571     36.564358
   -3.586152    36.160138     36.376473
   -3.586152    39.749705     36.135371
   -3.586152    43.339271     35.759838
   -3.586152    46.928838     35.241238
   -3.586152    50.518404     34.672838
   -3.586152    54.107971     34.127080
   -3.586152    57.697538     33.602494
   -3.586152    61.287104     33.102367
   -3.586152    64.876671     32.686704
   -3.586152    68.466237     32.423752
   -3.586152    72.055804     32.318811
   -3.586152    75.645371     32.312099
   -3.586152    79.234937     32.332823
   -3.586152    82.824504     32.347683
   -3.586152    86.414070     32.360134
   -3.586152    90.003637     32.354931
   -3.586152    93.593204     32.335105
   -3.586152    97.182770     32.408254
   -3.586152   100.772337     32.669606
   -3.586152   104.361903     33.068877
   -3.586152   107.951470     33.473814
   -3.586152   111.541037     33.786297
   -3.586152   115.130603     33.972418
   -3.586152   118.720170     34.077934
   -3.586152   122.309736     34.193657
   -3.586152   125.899303     34.361124
   -3.586152   129.488870     34.568750
   -3.586152   133.078436     34.824045
   -3.586152   136.668003     35.165868
   -3.586152   140.257569     35.593477
   -3.586152   143.847136     36.011942
   -3.586152   147.436703     36.328271
   -3.586152   151.026269     36.609778
   -3.586152   154.615836     37.025135
   -3.586152   158.205402     37.716545
   -3.586152   161.794969     38.783871
   -3.586152   165.384536     40.291136
   -3.586152   168.974102     42.275486
   -3.586152   172.563669     44.775260
   -3.586152   176.153235     47.854282
   -3.586152   179.742802     51.606225

   -3.397408     0.264472     50.799571
   -3.397408     3.854039     47.131591
   -3.397408     7.443605     44.083554
   -3.397408    11.033172     41.553568
   -3.397408    14.622738     39.370317
   -3.397408    18.212305     37.306944
   -3.397408    21.801872     35.334558
   -3.397408    25.391438     33.728030
   -3.397408    28.981005     32.744472
   -3.397408    32.570571     32.423837
   -3.397408    36.160138     32.604913
   -3.397408    39.749705     32.994019
   -3.397408    43.339271     33.254640
   -3.397408    46.928838     33.195082
   -3.397408    50.518404     32.878325
   -3.397408    54.107971     32.329163
   -3.397408    57.697538     31.483092
   -3.397408    61.287104     30.494796
   -3.397408    64.876671     29.667066
   -3.397408    68.466237     29.208701
   -3.397408    72.055804     29.165822
   -3.397408    75.645371     29.417051
   -3.397408    79.234937     29.722087
